CustomerId,FirstName,LastName,Company,Address,City,State,Country,PostalCode,Phone,Fax,Email,SupportRepId,InvoiceID,total_price,track_quantity
45,Ladislav,Kovács,NULL,"Erzsébet krt. 58.",Budapest,NULL,Hungary,H-1073,NULL,NULL,ladislav_kovacs@apple.hu,3,303,3.96,4
45,Ladislav,Kovács,NULL,"Erzsébet krt. 58.",Budapest,NULL,Hungary,H-1073,NULL,NULL,ladislav_kovacs@apple.hu,3,325,5.94,6
45,Ladislav,Kovács,NULL,"Erzsébet krt. 58.",Budapest,NULL,Hungary,H-1073,NULL,NULL,ladislav_kovacs@apple.hu,3,377,0.99,1
46,Hugh,O'Reilly,NULL,"3 Chatham Street",Dublin,Dublin,Ireland,NULL,"+353 01 6792424",NULL,hughoreilly@apple.ie,3,10,5.94,6
46,Hugh,O'Reilly,NULL,"3 Chatham Street",Dublin,Dublin,Ireland,NULL,"+353 01 6792424",NULL,hughoreilly@apple.ie,3,62,0.99,1
46,Hugh,O'Reilly,NULL,"3 Chatham Street",Dublin,Dublin,Ireland,NULL,"+353 01 6792424",NULL,hughoreilly@apple.ie,3,183,1.98,2
46,Hugh,O'Reilly,NULL,"3 Chatham Street",Dublin,Dublin,Ireland,NULL,"+353 01 6792424",NULL,hughoreilly@apple.ie,3,194,21.86,14
46,Hugh,O'Reilly,NULL,"3 Chatham Street",Dublin,Dublin,Ireland,NULL,"+353 01 6792424",NULL,hughoreilly@apple.ie,3,249,8.91,9
46,Hugh,O'Reilly,NULL,"3 Chatham Street",Dublin,Dublin,Ireland,NULL,"+353 01 6792424",NULL,hughoreilly@apple.ie,3,378,1.98,2
46,Hugh,O'Reilly,NULL,"3 Chatham Street",Dublin,Dublin,Ireland,NULL,"+353 01 6792424",NULL,hughoreilly@apple.ie,3,401,3.96,4
47,Lucas,Mancini,NULL,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,"+39 06 39733434",NULL,lucas.mancini@yahoo.it,5,63,1.98,2
47,Lucas,Mancini,NULL,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,"+39 06 39733434",NULL,lucas.mancini@yahoo.it,5,86,3.96,4
47,Lucas,Mancini,NULL,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,"+39 06 39733434",NULL,lucas.mancini@yahoo.it,5,108,5.94,6
47,Lucas,Mancini,NULL,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,"+39 06 39733434",NULL,lucas.mancini@yahoo.it,5,160,0.99,1
47,Lucas,Mancini,NULL,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,"+39 06 39733434",NULL,lucas.mancini@yahoo.it,5,281,1.98,2
47,Lucas,Mancini,NULL,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,"+39 06 39733434",NULL,lucas.mancini@yahoo.it,5,292,13.86,14
47,Lucas,Mancini,NULL,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,"+39 06 39733434",NULL,lucas.mancini@yahoo.it,5,347,8.91,9
48,Johannes,"Van der Berg",NULL,"Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,"+31 020 6223130",NULL,johavanderberg@yahoo.nl,5,32,8.91,9
48,Johannes,"Van der Berg",NULL,"Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,"+31 020 6223130",NULL,johavanderberg@yahoo.nl,5,161,1.98,2
48,Johannes,"Van der Berg",NULL,"Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,"+31 020 6223130",NULL,johavanderberg@yahoo.nl,5,184,3.96,4
48,Johannes,"Van der Berg",NULL,"Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,"+31 020 6223130",NULL,johavanderberg@yahoo.nl,5,206,8.94,6
48,Johannes,"Van der Berg",NULL,"Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,"+31 020 6223130",NULL,johavanderberg@yahoo.nl,5,258,0.99,1
48,Johannes,"Van der Berg",NULL,"Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,"+31 020 6223130",NULL,johavanderberg@yahoo.nl,5,379,1.98,2
48,Johannes,"Van der Berg",NULL,"Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,"+31 020 6223130",NULL,johavanderberg@yahoo.nl,5,390,13.86,14
49,Stanisław,Wójcik,NULL,"Ordynacka 10",Warsaw,NULL,Poland,00-358,"+48 22 828 37 39",NULL,stanisław.wójcik@wp.pl,4,64,1.98,2
49,Stanisław,Wójcik,NULL,"Ordynacka 10",Warsaw,NULL,Poland,00-358,"+48 22 828 37 39",NULL,stanisław.wójcik@wp.pl,4,75,13.86,14
49,Stanisław,Wójcik,NULL,"Ordynacka 10",Warsaw,NULL,Poland,00-358,"+48 22 828 37 39",NULL,stanisław.wójcik@wp.pl,4,130,8.91,9
49,Stanisław,Wójcik,NULL,"Ordynacka 10",Warsaw,NULL,Poland,00-358,"+48 22 828 37 39",NULL,stanisław.wójcik@wp.pl,4,259,1.98,2
49,Stanisław,Wójcik,NULL,"Ordynacka 10",Warsaw,NULL,Poland,00-358,"+48 22 828 37 39",NULL,stanisław.wójcik@wp.pl,4,282,3.96,4
49,Stanisław,Wójcik,NULL,"Ordynacka 10",Warsaw,NULL,Poland,00-358,"+48 22 828 37 39",NULL,stanisław.wójcik@wp.pl,4,304,5.94,6
49,Stanisław,Wójcik,NULL,"Ordynacka 10",Warsaw,NULL,Poland,00-358,"+48 22 828 37 39",NULL,stanisław.wójcik@wp.pl,4,356,0.99,1
50,Enrique,Muñoz,NULL,"C/ San Bernardo 85",Madrid,NULL,Spain,28015,"+34 914 454 454",NULL,enrique_munoz@yahoo.es,5,41,0.99,1
50,Enrique,Muñoz,NULL,"C/ San Bernardo 85",Madrid,NULL,Spain,28015,"+34 914 454 454",NULL,enrique_munoz@yahoo.es,5,162,1.98,2
50,Enrique,Muñoz,NULL,"C/ San Bernardo 85",Madrid,NULL,Spain,28015,"+34 914 454 454",NULL,enrique_munoz@yahoo.es,5,173,13.86,14
50,Enrique,Muñoz,NULL,"C/ San Bernardo 85",Madrid,NULL,Spain,28015,"+34 914 454 454",NULL,enrique_munoz@yahoo.es,5,228,8.91,9
50,Enrique,Muñoz,NULL,"C/ San Bernardo 85",Madrid,NULL,Spain,28015,"+34 914 454 454",NULL,enrique_munoz@yahoo.es,5,357,1.98,2
50,Enrique,Muñoz,NULL,"C/ San Bernardo 85",Madrid,NULL,Spain,28015,"+34 914 454 454",NULL,enrique_munoz@yahoo.es,5,380,3.96,4
50,Enrique,Muñoz,NULL,"C/ San Bernardo 85",Madrid,NULL,Spain,28015,"+34 914 454 454",NULL,enrique_munoz@yahoo.es,5,402,5.94,6
51,Joakim,Johansson,NULL,"Celsiusg. 9",Stockholm,NULL,Sweden,11230,"+46 08-651 52 52",NULL,joakim.johansson@yahoo.se,5,42,1.98,2
51,Joakim,Johansson,NULL,"Celsiusg. 9",Stockholm,NULL,Sweden,11230,"+46 08-651 52 52",NULL,joakim.johansson@yahoo.se,5,65,3.96,4
51,Joakim,Johansson,NULL,"Celsiusg. 9",Stockholm,NULL,Sweden,11230,"+46 08-651 52 52",NULL,joakim.johansson@yahoo.se,5,87,6.94,6
51,Joakim,Johansson,NULL,"Celsiusg. 9",Stockholm,NULL,Sweden,11230,"+46 08-651 52 52",NULL,joakim.johansson@yahoo.se,5,139,0.99,1
51,Joakim,Johansson,NULL,"Celsiusg. 9",Stockholm,NULL,Sweden,11230,"+46 08-651 52 52",NULL,joakim.johansson@yahoo.se,5,260,1.98,2
51,Joakim,Johansson,NULL,"Celsiusg. 9",Stockholm,NULL,Sweden,11230,"+46 08-651 52 52",NULL,joakim.johansson@yahoo.se,5,271,13.86,14
51,Joakim,Johansson,NULL,"Celsiusg. 9",Stockholm,NULL,Sweden,11230,"+46 08-651 52 52",NULL,joakim.johansson@yahoo.se,5,326,8.91,9
52,Emma,Jones,NULL,"202 Hoxton Street",London,NULL,"United Kingdom","N1 5LH","+44 020 7707 0707",NULL,emma_jones@hotmail.com,3,11,8.91,9
52,Emma,Jones,NULL,"202 Hoxton Street",London,NULL,"United Kingdom","N1 5LH","+44 020 7707 0707",NULL,emma_jones@hotmail.com,3,140,1.98,2
52,Emma,Jones,NULL,"202 Hoxton Street",London,NULL,"United Kingdom","N1 5LH","+44 020 7707 0707",NULL,emma_jones@hotmail.com,3,163,3.96,4
52,Emma,Jones,NULL,"202 Hoxton Street",London,NULL,"United Kingdom","N1 5LH","+44 020 7707 0707",NULL,emma_jones@hotmail.com,3,185,5.94,6
52,Emma,Jones,NULL,"202 Hoxton Street",London,NULL,"United Kingdom","N1 5LH","+44 020 7707 0707",NULL,emma_jones@hotmail.com,3,237,0.99,1
52,Emma,Jones,NULL,"202 Hoxton Street",London,NULL,"United Kingdom","N1 5LH","+44 020 7707 0707",NULL,emma_jones@hotmail.com,3,358,1.98,2
52,Emma,Jones,NULL,"202 Hoxton Street",London,NULL,"United Kingdom","N1 5LH","+44 020 7707 0707",NULL,emma_jones@hotmail.com,3,369,13.86,14
53,Phil,Hughes,NULL,"113 Lupus St",London,NULL,"United Kingdom","SW1V 3EN","+44 020 7976 5722",NULL,phil.hughes@gmail.com,3,43,1.98,2
53,Phil,Hughes,NULL,"113 Lupus St",London,NULL,"United Kingdom","SW1V 3EN","+44 020 7976 5722",NULL,phil.hughes@gmail.com,3,54,13.86,14
53,Phil,Hughes,NULL,"113 Lupus St",London,NULL,"United Kingdom","SW1V 3EN","+44 020 7976 5722",NULL,phil.hughes@gmail.com,3,109,8.91,9
53,Phil,Hughes,NULL,"113 Lupus St",London,NULL,"United Kingdom","SW1V 3EN","+44 020 7976 5722",NULL,phil.hughes@gmail.com,3,238,1.98,2
53,Phil,Hughes,NULL,"113 Lupus St",London,NULL,"United Kingdom","SW1V 3EN","+44 020 7976 5722",NULL,phil.hughes@gmail.com,3,261,3.96,4
53,Phil,Hughes,NULL,"113 Lupus St",London,NULL,"United Kingdom","SW1V 3EN","+44 020 7976 5722",NULL,phil.hughes@gmail.com,3,283,5.94,6
53,Phil,Hughes,NULL,"113 Lupus St",London,NULL,"United Kingdom","SW1V 3EN","+44 020 7976 5722",NULL,phil.hughes@gmail.com,3,335,0.99,1
54,Steve,Murray,NULL,"110 Raeburn Pl","Edinburgh ",NULL,"United Kingdom","EH4 1HH","+44 0131 315 3300",NULL,steve.murray@yahoo.uk,5,20,0.99,1
54,Steve,Murray,NULL,"110 Raeburn Pl","Edinburgh ",NULL,"United Kingdom","EH4 1HH","+44 0131 315 3300",NULL,steve.murray@yahoo.uk,5,141,1.98,2
54,Steve,Murray,NULL,"110 Raeburn Pl","Edinburgh ",NULL,"United Kingdom","EH4 1HH","+44 0131 315 3300",NULL,steve.murray@yahoo.uk,5,152,13.86,14
54,Steve,Murray,NULL,"110 Raeburn Pl","Edinburgh ",NULL,"United Kingdom","EH4 1HH","+44 0131 315 3300",NULL,steve.murray@yahoo.uk,5,207,8.91,9
54,Steve,Murray,NULL,"110 Raeburn Pl","Edinburgh ",NULL,"United Kingdom","EH4 1HH","+44 0131 315 3300",NULL,steve.murray@yahoo.uk,5,336,1.98,2
54,Steve,Murray,NULL,"110 Raeburn Pl","Edinburgh ",NULL,"United Kingdom","EH4 1HH","+44 0131 315 3300",NULL,steve.murray@yahoo.uk,5,359,3.96,4
54,Steve,Murray,NULL,"110 Raeburn Pl","Edinburgh ",NULL,"United Kingdom","EH4 1HH","+44 0131 315 3300",NULL,steve.murray@yahoo.uk,5,381,5.94,6
55,Mark,Taylor,NULL,"421 Bourke Street",Sidney,NSW,Australia,2010,"+61 (02) 9332 3633",NULL,mark.taylor@yahoo.au,4,21,1.98,2
55,Mark,Taylor,NULL,"421 Bourke Street",Sidney,NSW,Australia,2010,"+61 (02) 9332 3633",NULL,mark.taylor@yahoo.au,4,44,3.96,4
55,Mark,Taylor,NULL,"421 Bourke Street",Sidney,NSW,Australia,2010,"+61 (02) 9332 3633",NULL,mark.taylor@yahoo.au,4,66,5.94,6
55,Mark,Taylor,NULL,"421 Bourke Street",Sidney,NSW,Australia,2010,"+61 (02) 9332 3633",NULL,mark.taylor@yahoo.au,4,118,0.99,1
55,Mark,Taylor,NULL,"421 Bourke Street",Sidney,NSW,Australia,2010,"+61 (02) 9332 3633",NULL,mark.taylor@yahoo.au,4,239,1.98,2
55,Mark,Taylor,NULL,"421 Bourke Street",Sidney,NSW,Australia,2010,"+61 (02) 9332 3633",NULL,mark.taylor@yahoo.au,4,250,13.86,14
55,Mark,Taylor,NULL,"421 Bourke Street",Sidney,NSW,Australia,2010,"+61 (02) 9332 3633",NULL,mark.taylor@yahoo.au,4,305,8.91,9
56,Diego,Gutiérrez,NULL,"307 Macacha Güemes","Buenos Aires",NULL,Argentina,1106,"+54 (0)11 4311 4333",NULL,diego.gutierrez@yahoo.ar,4,119,1.98,2
56,Diego,Gutiérrez,NULL,"307 Macacha Güemes","Buenos Aires",NULL,Argentina,1106,"+54 (0)11 4311 4333",NULL,diego.gutierrez@yahoo.ar,4,142,3.96,4
56,Diego,Gutiérrez,NULL,"307 Macacha Güemes","Buenos Aires",NULL,Argentina,1106,"+54 (0)11 4311 4333",NULL,diego.gutierrez@yahoo.ar,4,164,5.94,6
56,Diego,Gutiérrez,NULL,"307 Macacha Güemes","Buenos Aires",NULL,Argentina,1106,"+54 (0)11 4311 4333",NULL,diego.gutierrez@yahoo.ar,4,216,0.99,1
56,Diego,Gutiérrez,NULL,"307 Macacha Güemes","Buenos Aires",NULL,Argentina,1106,"+54 (0)11 4311 4333",NULL,diego.gutierrez@yahoo.ar,4,337,1.98,2
56,Diego,Gutiérrez,NULL,"307 Macacha Güemes","Buenos Aires",NULL,Argentina,1106,"+54 (0)11 4311 4333",NULL,diego.gutierrez@yahoo.ar,4,348,13.86,14
56,Diego,Gutiérrez,NULL,"307 Macacha Güemes","Buenos Aires",NULL,Argentina,1106,"+54 (0)11 4311 4333",NULL,diego.gutierrez@yahoo.ar,4,403,8.91,9
57,Luis,Rojas,NULL,"Calle Lira, 198",Santiago,NULL,Chile,NULL,"+56 (0)2 635 4444",NULL,luisrojas@yahoo.cl,5,22,1.98,2
57,Luis,Rojas,NULL,"Calle Lira, 198",Santiago,NULL,Chile,NULL,"+56 (0)2 635 4444",NULL,luisrojas@yahoo.cl,5,33,13.86,14
57,Luis,Rojas,NULL,"Calle Lira, 198",Santiago,NULL,Chile,NULL,"+56 (0)2 635 4444",NULL,luisrojas@yahoo.cl,5,88,17.91,9
57,Luis,Rojas,NULL,"Calle Lira, 198",Santiago,NULL,Chile,NULL,"+56 (0)2 635 4444",NULL,luisrojas@yahoo.cl,5,217,1.98,2
57,Luis,Rojas,NULL,"Calle Lira, 198",Santiago,NULL,Chile,NULL,"+56 (0)2 635 4444",NULL,luisrojas@yahoo.cl,5,240,3.96,4
57,Luis,Rojas,NULL,"Calle Lira, 198",Santiago,NULL,Chile,NULL,"+56 (0)2 635 4444",NULL,luisrojas@yahoo.cl,5,262,5.94,6
57,Luis,Rojas,NULL,"Calle Lira, 198",Santiago,NULL,Chile,NULL,"+56 (0)2 635 4444",NULL,luisrojas@yahoo.cl,5,314,0.99,1
58,Manoj,Pareek,NULL,"12,Community Centre",Delhi,NULL,India,110017,"+91 0124 39883988",NULL,manoj.pareek@rediff.com,3,120,1.98,2
58,Manoj,Pareek,NULL,"12,Community Centre",Delhi,NULL,India,110017,"+91 0124 39883988",NULL,manoj.pareek@rediff.com,3,131,13.86,14
58,Manoj,Pareek,NULL,"12,Community Centre",Delhi,NULL,India,110017,"+91 0124 39883988",NULL,manoj.pareek@rediff.com,3,186,8.91,9
58,Manoj,Pareek,NULL,"12,Community Centre",Delhi,NULL,India,110017,"+91 0124 39883988",NULL,manoj.pareek@rediff.com,3,315,1.98,2
58,Manoj,Pareek,NULL,"12,Community Centre",Delhi,NULL,India,110017,"+91 0124 39883988",NULL,manoj.pareek@rediff.com,3,338,3.96,4
58,Manoj,Pareek,NULL,"12,Community Centre",Delhi,NULL,India,110017,"+91 0124 39883988",NULL,manoj.pareek@rediff.com,3,360,5.94,6
58,Manoj,Pareek,NULL,"12,Community Centre",Delhi,NULL,India,110017,"+91 0124 39883988",NULL,manoj.pareek@rediff.com,3,412,1.99,1
59,Puja,Srivastava,NULL,"3,Raj Bhavan Road",Bangalore,NULL,India,560001,"+91 080 22289999",NULL,puja_srivastava@yahoo.in,3,23,3.96,4
59,Puja,Srivastava,NULL,"3,Raj Bhavan Road",Bangalore,NULL,India,560001,"+91 080 22289999",NULL,puja_srivastava@yahoo.in,3,45,5.94,6
59,Puja,Srivastava,NULL,"3,Raj Bhavan Road",Bangalore,NULL,India,560001,"+91 080 22289999",NULL,puja_srivastava@yahoo.in,3,97,1.99,1
59,Puja,Srivastava,NULL,"3,Raj Bhavan Road",Bangalore,NULL,India,560001,"+91 080 22289999",NULL,puja_srivastava@yahoo.in,3,218,1.98,2
59,Puja,Srivastava,NULL,"3,Raj Bhavan Road",Bangalore,NULL,India,560001,"+91 080 22289999",NULL,puja_srivastava@yahoo.in,3,229,13.86,14
59,Puja,Srivastava,NULL,"3,Raj Bhavan Road",Bangalore,NULL,India,560001,"+91 080 22289999",NULL,puja_srivastava@yahoo.in,3,284,8.91,9
